teilnehmer_id;gruppe;alter;geschlecht;ohrenkrankheiten;ohrenkrankheiten_welche;arbeitsplatz_laut;bueromaschinen;haushaltsgeraete;baumaschinen;noise_cancelling;anstrengung;schwierige_aufgaben;brummen_einfluss;brummen_hinsicht;gefuehl_langsamer;gefuehl_fehler;lautstaerke;bewusst_wahrgenommen;strategie;block;trial_in_block;trial_global;suchtyp;audio;zeit_ms;richtig
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;1;1;Präattentiv;Brummen;2644;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;2;2;Präattentiv;Brummen;2629;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;3;3;Präattentiv;Brummen;3007;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;4;4;Präattentiv;Brummen;2921;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;5;5;Präattentiv;Brummen;2845;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;6;6;Präattentiv;Brummen;3052;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;7;7;Präattentiv;Brummen;2182;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;8;8;Präattentiv;Brummen;1885;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;9;9;Präattentiv;Brummen;2044;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;10;10;Präattentiv;Brummen;2548;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;1;11;Präattentiv;Still;2034;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;2;12;Präattentiv;Still;3027;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;3;13;Präattentiv;Still;2144;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;4;14;Präattentiv;Still;1878;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;5;15;Präattentiv;Still;2442;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;6;16;Präattentiv;Still;2190;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;7;17;Präattentiv;Still;1876;0
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;8;18;Präattentiv;Still;2015;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;9;19;Präattentiv;Still;1967;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;1;10;20;Präattentiv;Still;2454;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;1;21;Attentiv;Brummen;1684;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;2;22;Attentiv;Brummen;1680;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;3;23;Attentiv;Brummen;2692;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;4;24;Attentiv;Brummen;1669;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;5;25;Attentiv;Brummen;2431;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;6;26;Attentiv;Brummen;1400;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;7;27;Attentiv;Brummen;1651;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;8;28;Attentiv;Brummen;1772;1
ID-BEE8-9UNW;A;25;Weiblich;Nein;;4;5;2;1;7;Eher anstrengend;Attentive Aufgaben;Mittelmäßig;Genervt;Nein;Unsicher;Zu laut;Die ganze Zeit;Ich habe systematisch gesucht;2;9;29;Attentiv;Brummen;1754;1
